,FIPS,Lat,Long_,Confirmed,Deaths,Active,Combined_Key,Population
0,36061,40.76727260000001,-73.97152637,118302,8455,109847,"New York City, NY",8336817
1,36059,40.74066522,-73.58941873,26715,1057,25658,"Nassau, NY",1356924
2,26163,42.278056,-83.37861099999998,12544,884,11660,"Wayne, MI",1749343
3,36103,40.88320119,-72.8012172,23523,653,22870,"Suffolk, NY",1476601
4,36119,41.16278376,-73.75741653,20947,640,20307,"Westchester, NY",967506
5,17031,41.84144849,-87.81658794,17306,630,16676,"Cook, IL",5150233
6,34003,40.96010917,-74.07164325,10848,608,10240,"Bergen, NJ",932202
7,34013,40.78681335,-74.24657979,8579,590,7989,"Essex, NJ",798975
8,6037,34.30828379,-118.2282411,10517,405,10112,"Los Angeles, CA",10039107
9,26125,42.66090111,-83.38595416,5576,392,5184,"Oakland, MI",1257584
10,9001,41.26809896,-73.3881171,6480,365,6115,"Fairfield, CT",943332
11,26099,42.69158356,-82.92752801,3792,330,3462,"Macomb, MI",873972
12,34017,40.73766234,-74.07515667,8511,312,8199,"Hudson, NJ",672391
13,53033,47.49137892,-121.8346131,4620,303,4317,"King, WA",2252782
14,36087,41.15027894,-74.02560498,8474,298,8176,"Rockland, NY",325789
15,22071,30.06971951,-89.92660315,5769,287,5482,"Orleans, LA",390144
16,34039,40.65835409,-74.30680092,7438,269,7169,"Union, NJ",556341
17,34023,40.43629879,-74.41426991,6576,248,6328,"Middlesex, NJ",825062
18,22051,29.74075478,-90.11115756,5265,247,5018,"Jefferson, LA",432493
19,42101,40.00338507,-75.1379271,7441,222,7219,"Philadelphia, PA",1584064
20,25017,42.48607732,-71.39049229,6681,221,6460,"Middlesex, MA",1611699
21,9003,41.80283011,-72.73103891,2570,213,2357,"Hartford, CT",891720
22,34027,40.86095313,-74.54553709999998,3525,212,3313,"Morris, NJ",491845
23,9009,41.4080325,-72.93620426,3758,195,3563,"New Haven, CT",854757
24,34031,41.03238628,-74.29954144,6750,182,6568,"Passaic, NJ",501826
25,36071,41.40337468,-74.30240757,5830,178,5652,"Orange, NY",384940
26,34025,40.26549699,-74.22240686,4122,167,3955,"Monmouth, NJ",618795
27,34029,39.8895449,-74.28089251,4016,166,3850,"Ocean, NJ",607186
28,18097,39.78163624,-86.13826325,3204,155,3049,"Marion, IN",964582
29,25013,42.13440424,-72.63235561,1885,151,1734,"Hampden, MA",466372
30,25021,42.16073095,-71.20530408,3122,147,2975,"Norfolk, MA",706775
31,12086,25.6112362,-80.55170587,8066,146,7920,"Miami-Dade, FL",2716940
32,25025,42.3279514,-71.07850442,6279,145,6134,"Suffolk, MA",803907
33,25009,42.6687626,-70.94687179,3894,140,3754,"Essex, MA",789034
34,32003,36.21458855,-115.0130241,2559,115,2444,"Clark, NV",2266715
35,55079,43.00486062,-87.96733172,1870,105,1765,"Milwaukee, WI",945726
36,12099,26.64676272,-80.46536002,1814,105,1709,"Palm Beach, FL",1496770
37,34035,40.56465737,-74.61683016,2001,101,1900,"Somerset, NJ",328934
38,36029,42.76249024,-78.73063652,1812,101,1711,"Erie, NY",918702
39,12011,26.15184651,-80.48725556,3363,92,3271,"Broward, FL",1952778
40,26049,43.02244215,-83.70589709,1084,89,995,"Genesee, MI",405813
41,25023,41.94070556,-70.80802823,2308,89,2219,"Plymouth, MA",521202
42,13095,31.53328528,-84.21722377,1308,83,1225,"Dougherty, GA",87956
43,42091,40.21053671,-75.36652296,2475,82,2393,"Montgomery, PA",830915
44,17197,41.44619267,-87.97862712,1433,81,1352,"Will, IL",690743
45,53061,48.04615983,-121.7170703,1988,80,1908,"Snohomish, WA",822083
46,34021,40.28047017,-74.70479631,1856,76,1780,"Mercer, NJ",367430
47,25027,42.35026951,-71.90493363,2350,74,2276,"Worcester, MA",830622
48,11001,38.90417773,-77.01655992,2197,72,2125,"District of Columbia, DC",705749
49,24033,38.83070039,-76.8496441,2516,72,2444,"Prince George's, MD",909327
50,42071,40.03904563,-76.24770128,914,69,845,"Lancaster, PA",545724
51,17043,41.85116968,-88.08642662,1386,66,1320,"DuPage, IL",922921
52,6085,37.23104908,-121.6970462,1793,65,1728,"Santa Clara, CA",1927852
53,22033,30.53842039,-91.09777565,1325,62,1263,"East Baton Rouge, LA",440059
54,13121,33.79216944,-84.46319413,1844,62,1782,"Fulton, GA",1063937
55,17097,42.3224907,-88.00367925,1711,62,1649,"Lake, IL",696535
56,42045,39.91680171,-75.40243663,1935,60,1875,"Delaware, PA",566747
57,4013,33.34835867,-112.4918154,2146,60,2086,"Maricopa, AZ",4485414
58,22103,30.40942847,-89.95642711,924,60,864,"St. Tammany, LA",260419
59,48201,29.86,-95.39,4097,58,4039,"Harris, TX",4713325
60,22017,32.57991587,-93.88375652,1118,57,1061,"Caddo, LA",240204
61,25005,41.79228404,-71.10872211,1508,56,1452,"Bristol, MA",565217
62,8031,39.76018276,-104.8725695,1402,56,1346,"Denver, CO",727211
63,36055,43.14638895,-77.69322942,884,56,828,"Monroe, NY",741770
64,8123,40.55499405,-104.3929621,858,55,803,"Weld, CO",324492
65,24031,39.13676329,-77.20358245,1933,54,1879,"Montgomery, MD",1050688
66,6073,33.03484597,-116.7365326,1930,53,1877,"San Diego, CA",3338330
67,29189,38.63770039999999,-90.4458375,1851,53,1798,"St. Louis, MO",994205
68,51087,37.53460572,-77.39326555,453,52,401,"Henrico, VA",330818
69,42017,40.33682119,-75.10836643,1399,52,1347,"Bucks, PA",628270
70,6065,33.74314981,-115.9933578,1961,50,1911,"Riverside, CA",2470546
71,34007,39.80343818,-74.96388753,1587,49,1538,"Camden, NJ",506471
72,22095,30.12597499,-90.4753503,569,47,522,"St. John the Baptist, LA",42837
73,21111,38.18664655,-85.65931031,573,46,527,"Jefferson, KY",766757
74,27053,45.00761521,-93.47694895,651,46,605,"Hennepin, MN",1265843
75,34005,39.87681124,-74.66927768,1261,45,1216,"Burlington, NJ",445349
76,48113,32.76670599,-96.7779605,1986,43,1943,"Dallas, TX",2635516
77,8005,39.64977461,-104.3353617,1183,43,1140,"Arapahoe, CO",656590
78,13067,33.94243204,-84.5761255,924,43,881,"Cobb, GA",760141
79,24005,39.45784712,-76.62911955,1485,41,1444,"Baltimore, MD",827370
80,8041,38.83240149,-104.5251411,652,41,611,"El Paso, CO",720403
81,34037,41.13891592,-74.69118243,551,41,510,"Sussex, NJ",140488
82,39099,41.01631101,-80.77287029,486,41,445,"Mahoning, OH",228683
83,39035,41.424119,-81.65918339,1281,39,1242,"Cuyahoga, OH",1235072
84,6001,37.64629437,-121.8929271,964,36,928,"Alameda, CA",1671329
85,9005,41.7937534,-73.2451475,490,35,455,"Litchfield, CT",180333
86,48029,29.44928723,-98.52019748,815,33,782,"Bexar, TX",2003554
87,18089,41.41874274,-87.38277575,876,33,843,"Lake, IN",485493
88,6067,38.45106826,-121.3425374,853,32,821,"Sacramento, CA",1552058
89,24003,39.00670238,-76.60329337,845,32,813,"Anne Arundel, MD",579234
90,6071,34.84060306,-116.1774685,977,31,946,"San Bernardino, CA",2180085
91,8059,39.58635604,-105.2517692,809,31,778,"Jefferson, CO",582881
92,20209,39.11727348,-94.76378225,363,31,332,"Wyandotte, KS",165429
93,34041,40.85951833,-74.99556527,468,30,438,"Warren, NJ",105267
94,48439,32.77143818,-97.29101614,990,30,960,"Tarrant, TX",2102515
95,24510,39.30211911,-76.61151012,1060,29,1031,"Baltimore City, MD",593490
96,4019,32.0971334,-111.7890033,700,29,671,"Pima, AZ",1047279
97,24013,39.56453592,-77.02373735,262,29,233,"Carroll, MD",168447
98,53005,46.23946995,-119.5120834,266,29,237,"Benton, WA",204390
99,13135,33.96044201,-84.02137802,852,29,823,"Gwinnett, GA",936250
100,53077,46.45738486,-120.7380126,635,29,606,"Yakima, WA",250873
101,39095,41.62101218,-83.65468618,596,28,568,"Lucas, OH",428348
102,42089,41.05934058,-75.34031025,872,28,844,"Monroe, PA",170271
103,9007,41.45949668,-72.53714864,379,28,351,"Middlesex, CT",162436
104,42011,40.41570541,-75.92457766,1335,28,1307,"Berks, PA",421164
105,39061,39.19673558,-84.54502924,594,27,567,"Hamilton, OH",817473
106,8001,39.87432092,-104.3362578,726,27,699,"Adams, CO",517421
107,22005,30.20406249,-90.91328409999998,440,27,413,"Ascension, LA",126604
108,42079,41.17823008,-75.98447579,1567,27,1540,"Luzerne, PA",317417
109,18057,40.07306535,-86.05244729,510,27,483,"Hamilton, IN",338011
110,47165,36.46824103,-86.45917204,466,27,439,"Sumner, TN",191283
111,29510,38.63555736,-90.24349225,723,26,697,"St. Louis City, MO",300576
112,22089,29.90709658,-90.35555967,476,26,450,"St. Charles, LA",53100
113,47157,35.1864775,-89.89692423,1359,26,1333,"Shelby, TN",937166
114,42003,40.46809875,-79.98167747,904,26,878,"Allegheny, PA",1216045
115,42069,41.43564672,-75.60379201,527,26,501,"Lackawanna, PA",209674
116,48303,33.61008596,-101.8204789,330,25,305,"Lubbock, TX",310569
117,18081,39.48994426,-86.10149107,347,25,322,"Johnson, IN",158167
118,42077,40.6154815,-75.59435245,1922,25,1897,"Lehigh, PA",369318
119,53073,48.82227976,-121.7490018,269,25,244,"Whatcom, WA",229247
120,25011,42.58119713,-72.58602547,160,25,135,"Franklin, MA",70180
121,42029,39.97291773,-75.74768357,675,25,650,"Chester, PA",524989
122,42095,40.75182733,-75.30471829,1251,25,1226,"Northampton, PA",305285
123,17089,41.93842729,-88.42861412,463,24,439,"Kane, IL",532403
124,4005,35.83883429,-111.7707178,266,24,242,"Coconino, AZ",143476
125,26161,42.253105,-83.83853204,798,24,774,"Washtenaw, MI",367601
126,18095,40.16143691,-85.71964711,273,24,249,"Madison, IN",129569
127,53053,47.03892768,-122.1405958,1000,23,977,"Pierce, WA",904980
128,40109,35.55140095,-97.40716948,483,22,461,"Oklahoma, OK",797434
129,41051,45.54747959,-122.4169351,430,22,408,"Multnomah, OR",812855
130,12071,26.58410348,-81.88399313,677,22,655,"Lee, FL",770577
131,39133,41.16793482,-81.19735782,158,22,136,"Portage, OH",162466
132,6059,33.70147516,-117.76459979999998,1376,22,1354,"Orange, CA",3175692
133,9013,41.85853803,-72.3308481,216,22,194,"Tolland, CT",150721
134,25003,42.37428441,-73.20524838,370,21,349,"Berkshire, MA",124944
135,19113,42.07923082,-91.59809485,276,21,255,"Linn, IA",226706
136,6081,37.4228808,-122.32755459999998,747,21,726,"San Mateo, CA",766573
137,40143,36.11939621,-95.94013939,362,21,341,"Tulsa, OK",651552
138,51059,38.83677558,-77.27565836,1298,21,1277,"Fairfax, VA",1147532
139,39109,40.0543329,-84.22871271,125,21,104,"Miami, OH",106987
140,13205,31.22483255,-84.19381821,172,20,152,"Mitchell, GA",21863
141,36001,42.60060306,-73.97723916,548,20,528,"Albany, NY",305506
142,24021,39.47296601,-77.39999394,442,20,422,"Frederick, MD",259547
143,10003,39.57992638,-75.64054974,974,20,954,"New Castle, DE",558753
144,12081,27.47196942,-82.31831044,276,19,257,"Manatee, FL",403253
145,20091,38.88548175,-94.82250877,334,19,315,"Johnson, KS",602401
146,50007,44.46322849,-73.08359212,372,19,353,"Chittenden, VT",163774
147,39049,39.96995815,-83.01115755,1102,19,1083,"Franklin, OH",1316756
148,26145,43.33433923,-84.05131209999998,313,19,294,"Saginaw, MI",190539
149,22109,29.37343766,-90.82626855,273,18,255,"Terrebonne, LA",110461
150,36027,41.76486060000001,-73.74356679,2048,18,2030,"Dutchess, NY",294218
151,40027,35.20413532,-97.32519562,294,18,276,"Cleveland, OK",284014
152,47037,36.17007426,-86.78646056,1237,18,1219,"Davidson, TN",694144
153,12095,28.51367621,-81.31799498,1073,18,1055,"Orange, FL",1393452
154,12057,27.9276559,-82.32013172,869,18,851,"Hillsborough, FL",1471968
155,25001,41.72980578,-70.28854339,530,18,512,"Barnstable, MA",212990
156,39151,40.81482476,-81.36437305,176,17,159,"Stark, OH",370606
157,1073,33.55554728,-86.89506300000002,625,17,608,"Jefferson, AL",658573
158,53063,47.62113146,-117.4046494,278,17,261,"Spokane, WA",522798
159,1097,30.78472347,-88.20842409,548,17,531,"Mobile, AL",413210
160,6075,37.75215114,-122.4385672,1013,17,996,"San Francisco, CA",881549
161,13015,34.23732119,-84.83887523,235,17,218,"Bartow, GA",107738
162,6077,37.93433732,-121.2730061,341,17,324,"San Joaquin, CA",762148
163,35001,35.05163625,-106.6703554,477,17,460,"Bernalillo, NM",679121
164,22047,30.25734305,-91.3499598,256,17,239,"Iberville, LA",32511
165,37119,35.24469268,-80.8317671,1015,16,999,"Mecklenburg, NC",1110356
166,22055,30.2049055,-92.06959876,375,16,359,"Lafayette, LA",244390
167,12115,27.18546175,-82.33174248,252,16,236,"Sarasota, FL",433742
168,36101,42.2689144,-77.3829924,151,16,135,"Steuben, NY",95379
169,26081,43.03197711,-85.54934642,354,16,338,"Kent, MI",656955
170,22097,30.59724262,-92.00135806,116,16,100,"St. Landry, LA",82124
171,29183,38.77875681,-90.66662425,400,16,384,"St. Charles, MO",402022
172,10005,38.66143781,-75.39031349,678,16,662,"Sussex, DE",234225
173,22019,30.22931235,-93.35400434,282,15,267,"Calcasieu, LA",203436
174,48157,29.52704478,-95.77219463,627,15,612,"Fort Bend, TX",811688
175,22105,30.62888673,-90.40664996,418,15,403,"Tangipahoa, LA",134758
176,6107,36.22026558,-118.8020203,352,15,337,"Tulare, CA",466195
177,8013,40.09313619,-105.3546767,299,15,284,"Boulder, CO",326196
178,13089,33.76944049,-84.22396017,1191,15,1176,"DeKalb, GA",759297
179,18003,41.09194313,-85.06800636,180,15,165,"Allen, IN",379299
180,22057,29.52470226,-90.40976986,499,15,484,"Lafourche, LA",97614
181,13177,31.779330600000005,-84.14324253,264,15,249,"Lee, GA",29992
182,53011,45.77568046,-122.4829204,258,15,243,"Clark, WA",488241
183,39153,41.12464734,-81.53123079,294,15,279,"Summit, OH",541013
184,6013,37.91923498,-121.9289527,615,14,601,"Contra Costa, CA",1153526
185,48121,33.20521901,-97.11691153,521,14,507,"Denton, TX",887207
186,12031,30.33225875,-81.66976468,745,14,731,"Duval, FL",957755
187,34015,39.71581067,-75.13995546,602,14,588,"Gloucester, NJ",291636
188,34019,40.56335249,-74.91284156,356,14,342,"Hunterdon, NJ",124371
189,23005,43.8370751,-70.37226999,339,14,325,"Cumberland, ME",295003
190,48453,30.33432034,-97.7853562,900,14,886,"Travis, TX",1273954
191,42007,40.6825484,-80.34921611,158,14,144,"Beaver, PA",163929
192,12103,27.93130349,-82.72239666,513,14,499,"Pinellas, FL",974996
193,32031,40.66562265,-119.6631594,549,14,535,"Washoe, NV",471519
194,36111,41.89027881,-74.26252104,745,13,732,"Ulster, NY",177573
195,22093,30.02531716,-90.80212061,210,13,197,"St. James, LA",21096
196,48041,30.663644800000004,-96.30205577,149,13,136,"Brazos, TX",229211
197,55025,43.06601594,-89.41733797,351,13,338,"Dane, WI",546695
198,6111,34.44465746,-119.0910613,365,13,352,"Ventura, CA",846006
199,39155,41.31735028,-80.76109643,199,13,186,"Trumbull, OH",197974
200,13063,33.54187245,-84.35594188,456,13,443,"Clayton, GA",292256
201,18031,39.30712658,-85.50087166,155,13,142,"Decatur, IN",26559
202,34001,39.47538693,-74.65848483,322,13,309,"Atlantic, NJ",263670
203,36067,43.00491923,-76.19971155,563,12,551,"Onondaga, NY",460528
204,1081,32.60154883,-85.35132246,269,12,257,"Lee, AL",164542
205,28075,32.40419769,-88.66229662,165,12,153,"Lauderdale, MS",74125
206,24017,38.51092331,-76.98580666,310,12,298,"Charles, MD",163257
207,8035,39.33133796,-104.930001,311,12,299,"Douglas, CO",351154
208,18063,39.76719009,-86.51037283,360,12,348,"Hendricks, IN",170311
209,45079,34.01791263,-80.90267209,548,12,536,"Richland, SC",415759
210,13059,33.95436462,-83.37124007,98,12,86,"Clarke, GA",128331
211,13261,32.03650571,-84.19821492,273,12,261,"Sumter, GA",29524
212,12119,28.70181754,-82.0794267,114,11,103,"Sumter, FL",132420
213,17111,42.32451172,-88.45248227,264,11,253,"McHenry, IL",307774
214,22015,32.67932307,-93.60460152,211,11,200,"Bossier, LA",127039
215,47065,35.17670231,-85.16652245,110,11,99,"Hamilton, TN",367804
216,42129,40.31377979999999,-79.46615476,237,11,226,"Westmoreland, PA",348899
217,48167,29.40167322,-94.90469073,392,11,381,"Galveston, TX",342139
218,45045,34.89502264,-82.37295012,400,11,389,"Greenville, SC",523542
219,22075,29.42245447,-89.60322085,147,11,136,"Plaquemines, LA",23197
220,13273,31.77527543,-84.44069698,135,11,124,"Terrell, GA",8531
221,17163,38.46996033,-89.93063427,225,10,215,"St. Clair, IL",259686
222,48085,33.18820114,-96.57264368,477,10,467,"Collin, TX",1034730
223,55133,43.01833055,-88.30431188,238,10,228,"Waukesha, WI",404198
224,26087,43.09052506,-83.22153148,125,10,115,"Lapeer, MI",87607
225,41047,44.90287942,-122.5815117,294,10,284,"Marion, OR",347818
226,22087,29.87761636,-89.51887093,383,10,373,"St. Bernard, LA",47244
227,12105,27.95027105,-81.69732947,286,10,276,"Polk, FL",724777
228,36021,42.24819348,-73.63089095,100,10,90,"Columbia, NY",59461
229,22099,30.13112107,-91.61403569,174,10,164,"St. Martin, LA",53431
230,1017,32.91360079,-85.39072749,221,10,211,"Chambers, AL",33254
231,36105,41.71579493,-74.76394559,424,10,414,"Sullivan, NY",75432
232,37081,36.07959451,-79.78824948,151,10,141,"Guilford, NC",537174
233,34009,39.15008829,-74.80170244,178,10,168,"Cape May, NJ",92039
234,39103,41.11770589,-81.89986209999998,122,10,112,"Medina, OH",179746
235,35045,36.50838318,-108.320437,200,10,190,"San Juan, NM",123958
236,6041,38.07122463,-122.7210631,171,10,161,"Marin, CA",258826
237,17091,41.13746989,-87.86205334,226,10,216,"Kankakee, IL",109862
238,39037,40.13412966,-84.6194517,52,10,42,"Darke, OH",51113
239,22117,30.85288548,-90.03866652,173,10,163,"Washington, LA",46194
240,39169,40.82925852,-81.88844833,56,10,46,"Wayne, OH",115710
241,5119,34.77054088,-92.31355101,343,10,333,"Pulaski, AR",391911
242,39029,40.76932373,-80.78094576,123,10,113,"Columbiana, OH",101883
243,16001,43.4526575,-116.24155159999998,538,9,529,"Ada, ID",481587
244,26115,41.92734151,-83.53749864,211,9,202,"Monroe, MI",150500
245,12019,29.98319144,-81.85609986,170,9,161,"Clay, FL",219252
246,26157,43.46606813,-83.41897025,47,9,38,"Tuscola, MI",52245
247,18019,38.48015445,-85.70510334,137,9,128,"Clark, IN",118302
248,36063,43.19898042,-78.74777412,229,9,220,"Niagara, NY",209281
249,8069,40.66671597,-105.4625784,198,9,189,"Larimer, CO",356899
250,29095,39.01002188,-94.34724536,237,9,228,"Jackson, MO",703011
251,13275,30.86392347,-83.91847289,92,9,83,"Thomas, GA",44451
252,24027,39.25305293,-76.93126208,424,9,415,"Howard, MD",325690
253,13153,32.45802497,-83.66879087,142,9,133,"Houston, GA",157863
254,18093,38.84112637,-86.48361629,73,9,64,"Lawrence, IN",45370
255,55089,43.38352225,-87.94625009,77,9,68,"Ozaukee, WI",89221
256,22121,30.46058217,-91.30989571,78,9,69,"West Baton Rouge, LA",26465
257,26059,41.88753639,-84.59312019,81,9,72,"Hillsdale, MI",45605
258,16069,46.32638236,-116.7500975,20,9,11,"Nez Perce, ID",40408
259,26075,42.24807035,-84.42258681,195,8,187,"Jackson, MI",158510
260,45051,33.9212828,-78.99555293,150,8,142,"Horry, SC",354081
261,37101,35.51745004,-78.36622717,107,8,99,"Johnston, NC",209339
262,40113,36.62888819,-96.39635704,61,8,53,"Osage, OK",46963
263,21107,37.30939025,-87.54670406,91,8,83,"Hopkins, KY",44686
264,26077,42.24542231,-85.53038622,103,8,95,"Kalamazoo, MI",265066
265,12127,29.05858895,-81.18263252,242,8,234,"Volusia, FL",553284
266,13057,34.24393976,-84.47431861,225,8,217,"Cherokee, GA",258773
267,26147,42.92655373,-82.67937954,221,8,213,"St. Clair, MI",159128
268,12111,27.37763908,-80.47106649,172,8,164,"St. Lucie, FL",328297
269,45063,33.89665987,-81.27146426,218,8,210,"Lexington, SC",298750
270,48479,27.7610369,-99.33237355,223,8,215,"Webb, TX",276652
271,22073,32.47645559,-92.15704172,411,8,403,"Ouachita, LA",153279
272,22031,32.05457447,-93.74130302,134,8,126,"De Soto, LA",27463
273,13245,33.35777107,-82.07026432,168,8,160,"Richmond, GA",202518
274,36093,42.81668777,-74.05278291,237,8,229,"Schenectady, NY",155299
275,28109,30.77090935,-89.58677275,102,8,94,"Pearl River, MS",55535
276,12017,28.84804315,-82.47614748,74,8,66,"Citrus, FL",149657
277,36007,42.15903158,-75.81326086,153,8,145,"Broome, NY",190488
278,39113,39.75394919,-84.29050975,211,8,203,"Montgomery, OH",531687
279,29077,37.2575872,-93.34230916,80,8,72,"Greene, MO",293086
280,21117,38.93950319,-84.53241199,106,8,98,"Kenton, KY",166998
281,22003,30.65385745,-92.82442028,74,8,66,"Allen, LA",25627
282,53029,48.14713305,-122.5216407,163,8,155,"Island, WA",85141
283,16083,42.35440512,-114.6685381,79,7,72,"Twin Falls, ID",86878
284,39093,41.29553751,-82.15083537,203,7,196,"Lorain, OH",309833
285,1055,34.04567266,-86.04051873,78,7,71,"Etowah, AL",102268
286,19153,41.68679484,-93.57767461,224,7,217,"Polk, IA",490161
287,1123,32.86698258,-85.79833053,127,7,120,"Tallapoosa, AL",40367
288,18047,39.4142482,-85.06062647,75,7,68,"Franklin, IN",22758
289,51107,39.08990083,-77.63481877,367,7,360,"Loudoun, VA",413538
290,26093,42.60302282,-83.91297209,254,7,247,"Livingston, MI",191995
291,13243,31.76622818,-84.75732369,131,7,124,"Randolph, GA",6778
292,45013,32.39226291,-80.72619758,205,7,198,"Beaufort, SC",192122
293,9011,41.48896435,-72.10430976,236,7,229,"New London, CT",265206
294,22079,31.19778499,-92.52997303,179,7,172,"Rapides, LA",129648
295,22037,30.84425359,-91.04976723,81,7,74,"East Feliciana, LA",19135
296,37089,35.33788927,-82.4766782,99,7,92,"Henderson, NC",117417
297,41067,45.55972701,-123.0955257,364,7,357,"Washington, OR",601592
298,21067,38.0368225,-84.45576892,206,7,199,"Fayette, KY",323152
299,26021,41.95447397,-86.41313079999998,123,7,116,"Berrien, MI",153401
300,22045,29.86803617,-91.75871777,159,7,152,"Iberia, LA",69830
301,49035,40.66616532,-111.9216011,1285,7,1278,"Salt Lake, UT",1160437
302,10001,39.08646628,-75.56884914,345,7,338,"Kent, DE",180786
303,1117,33.26879845,-86.66232561,237,7,230,"Shelby, AL",217702
304,42103,41.33155042,-75.03208106,268,7,261,"Pike, PA",55809
305,27123,45.01625271,-93.09872295,164,7,157,"Ramsey, MN",550321
306,40145,35.96024096,-95.51911308,102,7,95,"Wagoner, OK",81289
307,45055,34.33988254,-80.58763164,187,7,180,"Kershaw, SC",66551
308,6019,36.75733899,-119.6466953,251,7,244,"Fresno, CA",999101
309,37159,35.64003916,-80.52446628,216,7,209,"Rowan, NC",142088
310,36079,41.42630093,-73.74965532,634,7,627,"Putnam, NY",98320
311,6061,39.06167234,-120.7240569,129,7,122,"Placer, CA",398329
312,22013,32.34569994,-93.05398492,42,7,35,"Bienville, LA",13241
313,45041,34.02361754,-79.70189312,87,7,80,"Florence, SC",138293
314,45027,33.66610974,-80.21647898,90,6,84,"Clarendon, SC",33745
315,36083,42.71348136,-73.51089874,140,6,134,"Rensselaer, NY",158714
316,15003,21.45803166,-157.97121819999995,369,6,363,"Honolulu, HI",974563
317,12055,27.34254618,-81.34071957,64,6,58,"Highlands, FL",106221
318,13247,33.65145002,-84.02202167,107,6,101,"Rockdale, GA",90896
319,55101,42.74753117,-88.05941254,138,6,132,"Racine, WI",196311
320,47149,35.84591405,-86.4107263,253,6,247,"Rutherford, TN",332285
321,18059,39.82304555,-85.77566351,129,6,123,"Hancock, IN",78168
322,13045,33.58138199,-85.07976677,237,6,231,"Carroll, GA",119992
323,25015,42.33997957,-72.65898478,239,6,233,"Hampshire, MA",160830
324,42025,40.91545395,-75.7068525,112,6,106,"Carbon, PA",64182
325,28083,33.55545125,-90.29900733,55,6,49,"Leflore, MS",28183
326,5069,34.26767081,-91.92619839,106,6,100,"Jefferson, AR",66824
327,41071,45.23330449,-123.3086963,32,6,26,"Yamhill, OR",107100
328,13115,34.26268279,-85.21577392,120,6,114,"Floyd, GA",98498
329,48245,29.8832777,-94.16434171,140,6,134,"Jefferson, TX",251565
330,48091,29.80811278,-98.27647225,43,6,37,"Comal, TX",156209
331,27169,43.98772283,-91.78081305,51,6,45,"Winona, MN",50484
332,13099,31.32155345,-84.90255207,141,6,135,"Early, GA",10190
333,8037,39.62754308,-106.6933637,468,6,462,"Eagle, CO",55127
334,28139,34.76872156,-88.90988194,45,6,39,"Tippah, MS",22015
335,12009,28.29409504,-80.73091022,173,6,167,"Brevard, FL",601942
336,39085,41.69710807,-81.23676539,124,6,118,"Lake, OH",230149
337,48347,31.62017125,-94.61803994,64,6,58,"Nacogdoches, TX",65204
338,27137,47.6048407,-92.46879855,43,6,37,"St. Louis, MN",199070
339,53057,48.48171488,-121.766131,198,6,192,"Skagit, WA",129205
340,48339,30.30079133,-95.50572772,331,6,325,"Montgomery, TX",607391
341,13097,33.70291126,-84.77026156,197,6,191,"Douglas, GA",146343
342,28047,30.51359752,-89.12467576,129,5,124,"Harrison, MS",208080
343,28045,30.41830223,-89.48851033,49,5,44,"Hancock, MS",47632
344,13113,33.41357794,-84.49089434,120,5,115,"Fayette, GA",114421
345,1101,32.2206831,-86.20969272,174,5,169,"Montgomery, AL",226486
346,45083,34.92960077,-81.99225984,191,5,186,"Spartanburg, SC",319785
347,17115,39.86064913,-88.96342505,44,5,39,"Macon, IL",104009
348,47187,35.89099229,-86.89281867,322,5,317,"Williamson, TN",238412
349,26045,42.59599185,-84.83740035,77,5,72,"Eaton, MI",110268
350,13293,32.87920671,-84.30024826,135,5,130,"Upson, GA",26320
351,26103,46.4338914,-87.64043701,27,5,22,"Marquette, MI",66699
352,45085,33.91826534,-80.37942316,161,5,156,"Sumter, SC",106721
353,42043,40.41377078,-76.77993242,271,5,266,"Dauphin, PA",278299
354,45007,34.51828081,-82.63959517,114,5,109,"Anderson, SC",202558
355,18141,41.61756781,-86.29040834,273,5,268,"St. Joseph, IN",271826
356,39173,41.36224827,-83.62285108,64,5,59,"Wood, OH",130817
357,12015,26.90131002,-81.92949121,124,5,119,"Charlotte, FL",188910
358,27037,44.67172617,-93.06299363,103,5,98,"Dakota, MN",429021
359,22063,30.44143993,-90.73061664,133,5,128,"Livingston, LA",140789
360,8085,38.40214114,-108.26390220000002,63,5,58,"Montrose, CO",42758
361,31055,41.29518299,-96.15085305,251,5,246,"Douglas, NE",571327
362,26121,43.29123859,-86.15176712,93,5,88,"Muskegon, MI",173566
363,13151,33.4533428,-84.14814659999998,321,5,316,"Henry, GA",234561
364,13051,32.00043026,-81.12489526,160,5,155,"Chatham, GA",289430
365,53007,47.87046092,-120.6173956,61,5,56,"Chelan, WA",77200
366,12097,28.06312234,-81.14882926,361,5,356,"Osceola, FL",375751
367,20177,39.04100763,-95.7557264,82,5,77,"Shawnee, KS",176875
368,28059,30.54020656,-88.64184064,182,5,177,"Jackson, MS",143617
369,16027,43.61970148,-116.7095499,167,5,162,"Canyon, ID",229849
370,42019,40.91152759,-79.91351055,150,5,145,"Butler, PA",187853
371,37023,35.74989637,-81.70755735,60,5,55,"Burke, NC",90485
372,26037,42.94400871,-84.60145248,100,5,95,"Clinton, MI",79595
373,16013,43.4085812,-113.9752658,458,5,453,"Blaine, ID",23021
374,12069,28.76202069,-81.7125123,179,5,174,"Lake, FL",367118
375,12021,26.11091986,-81.34687065,395,5,390,"Collier, FL",384902
376,26065,42.59716886,-84.37472069,270,5,265,"Ingham, MI",292406
